symbol	H9_MplusCHLA_1	H9_MplusCHLA_2	H9_MplusCHLA_3	CAR_MplusCHLA_1	CAR_MplusCHLA_2	CAR_MplusCHLA_3
GRIK4	0	0	0	0	0	0
GRIK5	0	0	0	0	0	0
GRIN1	0	0	0	0	0	0
GRIN2A	0	0	0	0	0	0
GRIN2B	0	0	0	0	0	0
GRIN2C	0	0	0	0	0	0
GRIN2D	4	5	4	0	3	1
GRIN3A	1	1	0	0	2	1
GRIN3B	0	0	0	0	0	0
GRINA	90	82	93	194	109	131
GRIP1	0	0	0	0	0	0
GRIP2	0	1	1	0	0	0
GRIPAP1	37	49	40	58	69	76
GRK1	0	0	0	0	0	0
GRK2	32	72	62	59	72	72
GRK3	4	12	13	15	23	24
GRK4	0	1	0	0	0	0
GRK5	0	1	1	4	1	4
GRK6	10	25	31	49	46	62
GRK6P1	0	0	0	0	0	0
GRK7	0	0	1	0	0	0
GRM1	1	0	0	0	0	0
GRM2	0	0	0	0	0	0
GRM3	0	0	0	0	0	0
GRM4	0	0	0	0	0	0
GRM5	0	0	0	0	0	0
GRM5-AS1	0	0	0	0	0	0
GRM6	0	0	0	0	0	0
GRM7	0	0	0	0	0	0
GRM7-AS1	0	0	0	0	0	0
GRM7-AS2	0	0	0	0	0	0
GRM7-AS3	0	0	0	0	0	0
GRM8	0	0	0	0	0	0
GRN	787	1081	945	1443	677	817
GRP	0	0	0	0	0	0
GRPEL1	14	27	23	24	37	28
GRPEL2	2	6	8	9	4	7
GRPEL2-AS1	0	0	0	0	0	0
GRPR	0	0	0	0	0	0
GRSF1	10	49	68	48	82	76
GRTP1	1	0	0	0	1	3
GRTP1-AS1	0	0	0	0	0	0
GRWD1	14	36	37	26	30	35
GRXCR1	0	0	0	0	0	0
GRXCR2	0	0	0	0	0	0
GS1-124K5.11	0	6	9	21	9	13
GS1-124K5.4	0	0	0	0	0	0
GS1-24F4.2	0	0	0	0	0	0
GS1-279B7.1	0	0	0	0	0	0
GS1-594A7.3	0	0	0	0	0	0
GS1-600G8.3	0	0	0	0	0	0
GSAP	2	5	10	2	23	19
GSC	0	0	0	0	0	0
GSC2	0	0	0	0	0	0
GSDMA	6	5	6	3	4	8
GSDMB	0	0	0	0	1	0
GSDMC	0	0	0	0	0	0
GSDMD	4	14	17	50	19	28
GSDME	7	38	37	44	22	30
GSE1	0	1	0	0	2	2
GSEC	0	0	0	0	0	0
GSG1	0	0	1	0	0	0
GSG1L	0	0	0	0	0	0
GSG1L2	0	0	0	0	0	0
GSK3A	11	33	23	44	27	34
GSK3B	9	12	14	16	15	14
GSKIP	0	8	10	3	12	10
GSN	282	434	439	791	605	643
GSN-AS1	0	0	0	0	0	1
GSPT1	19	37	39	19	38	40
GSPT2	0	2	2	5	5	3
GSR	10	33	52	59	76	79
GSS	20	29	28	37	28	31
GSTA1	0	0	0	0	0	0
GSTA2	0	0	0	0	0	0
GSTA3	0	0	0	0	0	0
GSTA4	0	2	8	4	5	3
GSTA5	0	0	0	0	0	0
GSTA7P	0	0	0	0	0	0
GSTCD	0	12	7	5	13	12
GSTK1	142	139	137	224	135	164
GSTM1	17	24	10	11	19	15
GSTM2	6	1	10	7	0	4
GSTM2P1	0	0	0	0	0	0
GSTM3	8	3	4	3	5	4
GSTM4	9	22	24	56	37	36
GSTM5	0	0	0	0	0	0
GSTO1	143	230	222	236	229	233
GSTO2	0	0	0	0	0	0
GSTP1	262	184	137	164	133	150
GSTT2	0	0	0	0	0	0
GSTT2B	0	0	0	0	0	0
GSTT4	0	0	0	0	0	0
GSTTP2	0	0	0	0	0	0
GSTZ1	25	9	5	8	6	10
GSX1	0	0	0	0	0	0
GSX2	0	0	0	0	0	0
GTDC1	0	17	19	10	22	19
GTF2A1	3	8	8	7	12	14
GTF2A1L	0	0	0	0	0	0
GTF2A2	14	65	54	35	59	53
GTF2B	8	12	14	15	26	15
GTF2E1	4	11	12	21	22	14
GTF2E2	19	26	28	37	42	27
GTF2F1	166	173	142	174	203	232
GTF2F2	4	59	70	29	82	56
GTF2H1	2	15	19	16	23	29
GTF2H2	0	6	0	0	2	0
GTF2H2B	11	0	4	0	1	3
GTF2H2C	0	8	14	0	12	9
GTF2H2C_2	2	19	6	30	26	34
GTF2H3	0	8	8	7	9	12
GTF2H4	3	10	7	5	18	5
GTF2H5	3	6	5	5	4	4
GTF2I	0	32	45	39	39	54
GTF2IP1	42	92	72	85	149	120
GTF2IP12	0	0	0	0	0	0
GTF2IP20	0	0	0	0	1	0
GTF2IP23	0	0	0	0	0	0
GTF2IP4	0	0	0	0	0	0
GTF2IP7	0	0	0	0	0	0
GTF2IRD1	2	3	3	4	3	4
GTF2IRD1P1	0	0	0	0	0	0
GTF2IRD2	14	2	5	0	9	0
GTF2IRD2B	0	0	1	0	2	0
GTF3A	41	83	75	81	75	69
GTF3C1	3	10	8	7	11	15
GTF3C2	7	12	7	10	10	12
GTF3C2-AS1	0	0	0	0	0	0
GTF3C3	5	5	6	10	9	6
GTF3C4	1	3	2	0	3	3
GTF3C5	18	22	15	40	20	24
GTF3C6	357	483	413	419	480	598
GTPBP1	2	4	6	5	7	5
GTPBP10	4	2	2	4	6	5
GTPBP2	0	8	3	20	9	10
GTPBP3	0	6	5	7	11	11
GTPBP4	28	74	64	20	73	64
GTPBP6	21	18	17	19	26	25
GTPBP8	1	28	45	38	44	27
GTSCR1	0	0	0	0	0	0
GTSE1	5	2	7	5	4	17
GTSE1-DT	0	0	0	0	0	1
GTSF1	0	1	0	0	0	0
GTSF1L	0	0	0	0	0	0
GUCA1A	0	0	0	0	0	0
GUCA1B	15	1	0	0	1	2
GUCA1C	0	0	0	0	0	0
GUCA2A	0	0	0	0	0	0
GUCA2B	0	0	0	0	0	0
GUCD1	35	62	50	78	79	73
GUCY1A1	0	0	0	0	1	0
GUCY1A2	0	0	0	0	0	0
GUCY1B1	0	0	0	0	1	0
GUCY1B2	0	0	0	0	0	0
GUCY2C	0	0	0	0	0	0
GUCY2D	0	0	0	0	0	0
GUCY2EP	0	0	0	0	0	0
GUCY2F	0	0	0	0	0	0
GUCY2GP	0	0	0	0	0	0
GUF1	0	7	9	0	6	8
GUK1	109	116	150	181	91	117
GULP1	0	0	1	0	0	0
GUSB	86	119	118	140	136	119
GUSBP1	0	4	0	0	3	0
GUSBP10	0	0	0	0	0	0
GUSBP11	2	0	0	0	1	1
GUSBP2	0	0	0	0	0	0
GUSBP3	11	2	2	1	1	0
GUSBP4	0	0	0	0	1	0
GUSBP5	0	0	0	0	0	0
GUSBP9	0	0	1	19	0	0
GVINP1	0	0	0	0	0	0
GVQW2	0	0	0	0	0	0
GVQW3	6	0	1	0	0	1
GXYLT1	27	24	23	30	36	37
GXYLT1P3	0	0	0	0	0	0
GXYLT2	0	0	0	0	0	0
GYG1	21	71	74	65	54	62
GYG2	0	2	2	0	1	4
GYG2P1	0	0	0	0	0	0
GYPA	0	0	0	0	0	0
GYPB	0	0	0	0	0	0
GYPC	60	71	74	63	32	34
GYPE	0	0	0	0	0	0
GYS1	2	13	12	11	9	11
GYS2	0	0	0	0	0	0
GZF1	1	9	6	2	7	10
GZMA	0	0	0	0	0	0
GZMB	0	0	0	0	0	0
GZMH	0	0	0	0	0	0
GZMK	0	0	0	0	0	0
GZMM	0	0	0	0	0	0
H19	0	0	2	4	2	5
H1F0	29	30	36	40	45	35
H1FNT	0	0	0	0	0	0
H1FOO	0	0	0	0	0	0
H1FX	36	47	38	155	104	111
H1FX-AS1	0	0	0	0	1	0
H2AFB1	0	0	0	0	0	0
H2AFB2	0	0	0	0	0	0
H2AFB3	0	0	0	0	0	0
H2AFJ	11	9	9	29	24	28
H2AFV	57	93	87	178	175	178
H2AFX	24	71	68	155	104	86
H2AFY	123	263	297	384	532	498
H2AFY2	2	7	6	0	10	15
H2AFZ	135	413	393	476	639	533
H2BFM	0	0	0	0	0	0
H2BFS	0	0	0	0	0	0
H2BFWT	0	0	0	0	0	0
H2BFXP	0	0	0	0	0	0
H3.Y	0	0	0	0	0	0
H3F3A	246	472	525	750	791	716
H3F3AP4	0	0	0	0	0	0
H3F3B	90	160	188	220	271	242
H3F3C	0	0	0	0	0	0
H6PD	5	4	4	5	5	4
HAAO	0	0	0	0	2	3
HABP2	0	0	0	0	0	0
HABP4	14	13	11	12	19	21
HACD1	0	4	0	0	3	0
HACD2	13	15	22	11	27	26
HACD3	7	36	41	41	38	45
HACD4	8	5	9	4	8	5
HACE1	0	3	4	3	3	4
HACL1	3	17	17	9	17	24
HADH	22	27	30	50	26	30
HADHA	140	299	316	339	374	396
HADHB	33	41	54	69	82	76
HAGH	14	43	23	30	54	46
HAGHL	0	5	7	26	2	2
HAGLR	0	0	0	0	0	0
HAGLROS	0	0	0	0	0	0
HAL	0	0	0	0	0	0
HAMP	0	0	0	0	0	0
HAND1	0	0	1	0	0	1
HAND2	0	1	2	4	1	3
HAND2-AS1	0	0	0	0	1	0
HAO1	0	0	0	0	0	0
HAO2	0	0	0	0	0	0
HAO2-IT1	0	0	0	0	0	0
HAP1	0	0	0	0	0	0
HAPLN1	0	0	0	0	0	0
HAPLN2	0	0	0	0	0	0
HAPLN3	0	0	1	0	1	0
HAPLN4	0	0	1	0	0	0
HAR1A	0	0	0	0	0	0
HAR1B	0	0	0	0	0	0
HARBI1	5	2	3	0	6	5
HARS	32	63	53	73	66	75
HARS2	19	18	22	32	27	23
HAS1	0	0	0	0	0	0
HAS2	0	0	0	0	0	0
HAS2-AS1	0	0	0	0	0	0
HAS3	0	0	0	0	0	0
HASPIN	0	3	2	0	2	5
HAT1	5	40	56	51	60	67
HAUS1	8	36	21	22	30	25
HAUS2	1	10	12	17	11	10
HAUS3	0	3	5	10	3	9
HAUS4	133	178	153	232	180	206
HAUS5	0	1	1	3	3	2
HAUS6	3	6	7	9	8	9
HAUS7	14	20	14	41	12	13
HAUS8	5	24	17	22	26	24
HAVCR1	0	0	0	0	0	0
HAVCR1P1	0	0	0	0	0	0
HAVCR2	106	331	366	283	310	314
HAX1	27	73	62	77	59	56
HBA1	0	0	0	0	0	0
HBA2	0	0	0	0	0	0
HBB	0	0	0	0	0	0
HBBP1	0	0	0	0	0	0
HBD	0	0	0	13	2	4
HBE1	0	0	0	0	0	0
HBEGF	18	46	42	50	65	66
HBG1	0	0	0	0	0	0
HBG2	0	0	0	0	0	0
HBM	0	0	0	0	0	0
HBP1	4	12	16	24	32	25
HBQ1	0	0	0	0	0	0
HBS1L	4	10	11	8	13	10
HBZ	0	0	0	0	0	0
HCAR1	0	0	0	0	1	0
HCAR2	0	0	0	0	0	0
HCAR3	0	0	0	0	0	2
HCCAT5	0	0	0	0	0	0
HCCS	12	40	48	30	31	44
HCFC1	9	11	9	24	14	13
HCFC1-AS1	0	0	0	0	0	0
HCFC1R1	11	8	7	11	10	12
HCFC2	0	2	2	1	3	4
HCG11	2	3	7	5	9	6
HCG14	0	0	0	0	0	0
HCG15	10	0	1	0	0	1
HCG17	0	0	0	0	0	0
HCG18	0	1	1	0	1	1
HCG20	0	1	0	3	1	1
HCG2040054	0	0	0	0	0	0
HCG21	0	0	0	0	0	0
HCG22	0	0	0	0	0	0
HCG23	0	0	0	0	0	0
HCG24	0	0	0	1	0	1
HCG25	0	0	0	0	0	0
HCG26	0	0	0	0	0	0
HCG27	0	0	0	0	0	0
HCG4	0	0	0	0	0	1
HCG4B	0	0	0	0	0	0
HCG9	0	0	0	0	0	0
HCK	32	73	87	137	178	190
HCLS1	610	934	909	919	1056	1241
HCN1	0	0	0	0	0	0
HCN2	0	0	0	0	0	0
HCN3	0	0	0	0	1	0
HCN4	0	0	0	0	0	0
HCP5	0	0	0	0	0	0
HCP5B	0	0	0	0	0	0
HCRT	0	0	0	0	0	0
HCRTR1	0	0	0	0	0	0
HCRTR2	0	0	0	0	0	0
HCST	12	28	12	28	9	10
HDAC1	25	44	41	52	74	82
HDAC10	8	10	9	9	11	6
HDAC11	0	1	0	0	1	2
HDAC11-AS1	0	0	0	0	0	0
HDAC2	21	50	42	41	58	59
HDAC2-AS2	0	3	1	0	4	3
HDAC3	63	77	81	114	92	80
HDAC4	1	1	2	1	2	2
HDAC5	3	6	6	11	6	9
HDAC6	10	5	7	7	10	9
HDAC7	5	7	8	6	10	12
HDAC8	14	26	29	19	33	31
HDAC9	0	1	2	0	3	2
HDC	0	0	0	0	1	0
HDDC2	16	16	24	17	15	17
HDDC3	0	12	19	17	19	19
HDGF	108	285	298	408	643	672
HDGFL1	0	0	0	0	0	0
HDGFL2	43	57	38	92	74	96
HDGFL3	2	2	4	0	2	2
HDHD2	14	25	31	17	42	38
HDHD3	0	7	4	0	2	3
HDHD5	46	69	64	83	80	90
HDHD5-AS1	0	0	0	0	0	0
HDLBP	64	111	100	164	119	148
HDX	0	1	1	0	0	0
HEATR1	0	11	13	1	13	9
HEATR3	4	15	14	5	21	17
HEATR4	0	0	0	0	0	0
HEATR5A	1	5	5	8	7	7
HEATR5B	1	3	5	3	6	5
HEATR6	0	4	1	0	6	3
HEATR9	0	0	0	0	0	0
HEBP1	72	130	131	91	164	115
HEBP2	22	21	38	55	34	40
HECA	24	36	39	52	69	55
HECTD1	5	18	15	11	23	20
HECTD2	1	1	4	0	4	3
HECTD2-AS1	0	0	0	0	0	0
HECTD3	17	36	29	51	60	45
HECTD4	1	1	0	1	1	1
HECW1	0	0	0	0	0	0
HECW1-IT1	0	0	0	0	0	0
HECW2	0	0	0	1	0	0
HEG1	4	9	6	2	9	9
HEIH	2	3	3	0	4	2
HELB	0	0	0	0	2	1
HELLS	7	13	15	20	9	9
HELQ	0	4	2	0	4	4
HELT	0	0	0	0	0	0
HELZ	0	5	5	7	11	9
HELZ2	0	1	2	0	1	2
HEMGN	0	0	0	0	0	0
HEMK1	1	3	3	3	1	2
HENMT1	37	41	49	52	70	68
HEPACAM	0	0	0	0	0	0
HEPACAM2	0	0	0	0	0	0
HEPH	0	0	0	0	0	0
HEPHL1	0	0	0	0	0	0
HEPN1	0	0	0	0	0	0
HERC1	1	5	6	4	6	7
HERC2	5	6	6	11	8	10
HERC2P10	0	0	0	0	0	0
HERC2P11	4	0	1	0	0	0
HERC2P2	0	0	1	3	2	1
HERC2P3	0	0	0	0	0	1
HERC2P4	0	0	0	0	0	0
HERC2P7	0	0	0	0	3	2
HERC2P9	0	1	2	0	6	4
HERC3	0	8	15	4	14	13
HERC4	6	23	22	14	35	34
HERC5	0	3	6	3	11	11
HERC6	4	4	3	7	4	3
HERPUD1	35	52	59	115	112	82
HERPUD2	1	4	13	16	12	7
HES1	0	0	0	9	0	0
HES2	0	1	0	0	0	0
HES3	0	0	0	0	0	0
HES4	0	0	0	0	0	0
HES5	0	0	0	0	0	0
HES6	0	2	2	9	2	1
HES7	0	0	0	0	0	0
HESX1	0	0	0	0	2	0
HEXA	74	111	120	125	103	131
HEXA-AS1	0	1	0	0	1	0
HEXB	116	333	378	324	288	268
HEXDC	1	4	3	3	3	2
HEXIM1	22	15	14	29	30	21
HEXIM2	5	5	2	20	5	11
HEY1	0	6	5	11	2	4
HEY2	0	0	0	0	0	0
HEYL	0	0	0	0	0	1
HFE	0	21	22	34	30	26
HFM1	0	0	0	0	0	0
HGC6.3	0	0	0	0	0	0
HGD	0	0	0	0	0	0
HGF	0	1	5	0	1	0
HGFAC	0	0	0	0	0	0
HGH1	4	22	10	25	9	16
HGS	10	17	22	18	28	26
HGSNAT	13	40	47	45	41	40
HHAT	2	2	3	2	2	3
HHATL	0	0	0	0	0	0
HHATL-AS1	0	0	0	0	0	0
HHEX	7	18	23	0	11	11
HHIP	0	0	0	0	0	0
HHIP-AS1	0	0	0	0	0	0
HHIPL1	1	0	1	0	0	0
HHIPL2	0	0	0	0	0	0
HHLA1	0	0	0	0	0	0
HHLA2	3	0	0	0	2	1
HHLA3	17	6	3	1	1	1
HIBADH	7	15	20	26	27	22
HIBCH	2	24	30	41	44	33
HIC1	0	0	0	0	1	0
HIC2	0	2	1	1	2	1
HID1	0	0	1	0	0	0
HID1-AS1	0	0	0	0	0	0
HIF1A	5	75	113	53	90	99
HIF1A-AS1	0	0	3	0	0	0
HIF1A-AS2	28	43	74	0	77	28
HIF1AN	24	41	42	41	41	43
HIF3A	0	0	0	0	0	0
HIGD1A	18	30	55	27	38	44
HIGD1B	0	0	0	0	0	0
HIGD1C	0	0	0	0	0	0
HIGD2A	47	61	41	53	43	65
HIGD2B	0	0	0	0	0	0
HIKESHI	5	24	25	31	40	43
HILPDA	0	12	2	0	10	12
HILS1	0	0	0	0	0	0
HINFP	3	2	6	4	7	6
HINT1	98	261	254	227	237	240
HINT2	19	37	32	31	23	27
HINT3	22	65	87	49	93	95
HIP1	6	10	11	12	12	15
HIP1R	0	0	0	0	1	0
HIPK1	6	21	24	21	36	27
HIPK1-AS1	3	0	0	0	0	0
HIPK2	2	3	3	3	3	3
HIPK3	8	40	55	57	46	40
HIPK4	0	0	0	0	0	0
HIRA	11	20	19	21	24	29
HIRIP3	72	42	28	31	45	69
HIST1H1A	0	0	0	0	0	0
HIST1H1B	0	0	1	0	0	0
HIST1H1C	11	4	6	15	7	15
HIST1H1D	0	0	0	0	0	0
HIST1H1E	0	0	0	0	0	0
HIST1H1T	0	0	0	0	0	0
HIST1H2AA	0	0	0	0	0	0
HIST1H2AB	0	0	0	0	0	0
HIST1H2AC	0	0	0	0	5	4
HIST1H2AD	0	0	0	0	0	0
HIST1H2AE	0	0	0	0	4	2
HIST1H2AG	0	0	0	0	0	0
HIST1H2AH	0	0	0	0	0	0
HIST1H2AI	0	0	0	0	0	0
HIST1H2AJ	0	0	0	0	0	0
HIST1H2AK	0	0	0	0	0	0
HIST1H2AL	0	0	0	0	0	0
HIST1H2AM	0	0	0	0	0	0
HIST1H2APS1	0	0	0	0	0	0
HIST1H2BA	0	0	0	0	0	0
HIST1H2BB	0	0	0	0	0	0
HIST1H2BC	0	0	0	0	0	0
HIST1H2BD	0	0	0	0	6	0
HIST1H2BE	0	0	0	0	0	0
HIST1H2BF	0	0	0	0	0	0
HIST1H2BG	0	0	0	0	2	0
HIST1H2BH	0	0	0	0	0	0
HIST1H2BI	0	0	0	0	0	0
HIST1H2BJ	0	0	0	0	0	0
HIST1H2BK	10	6	24	49	41	46
HIST1H2BL	0	0	0	0	0	0
HIST1H2BM	0	0	0	0	0	0
HIST1H2BN	0	0	0	0	0	0
HIST1H2BO	0	0	0	0	0	0
HIST1H3A	0	0	0	0	0	0
HIST1H3B	0	0	0	0	0	4
HIST1H3C	0	0	0	0	0	0
HIST1H3D	0	0	0	0	0	0
HIST1H3E	0	0	0	0	0	0
HIST1H3F	0	0	0	2	0	0
HIST1H3G	0	0	0	0	0	0
HIST1H3H	0	0	0	0	0	0
HIST1H3I	0	0	0	0	0	0
HIST1H3J	0	0	0	0	0	1
HIST1H4A	0	0	0	0	0	0
HIST1H4B	0	0	0	0	0	0
HIST1H4C	0	0	0	0	0	0
HIST1H4D	0	0	0	0	0	0
HIST1H4E	0	5	5	0	0	0
HIST1H4F	0	0	0	0	0	0
HIST1H4G	0	0	0	0	0	0
HIST1H4H	0	0	0	0	0	0
HIST1H4I	0	0	0	0	0	0
HIST1H4J	0	0	0	0	0	0
HIST1H4K	0	0	0	0	0	0
HIST1H4L	0	0	0	0	0	0
HIST2H2AA3	0	4	2	0	11	15
HIST2H2AA4	0	4	2	0	11	15
HIST2H2AB	0	0	0	0	0	0
HIST2H2AC	0	0	0	0	0	0
HIST2H2BA	0	0	0	0	0	0
HIST2H2BC	0	0	0	0	0	0
HIST2H2BE	0	1	0	0	8	6
HIST2H2BF	0	3	6	1	2	5
HIST2H3A	0	0	0	0	0	0
HIST2H3C	0	0	0	0	0	0
HIST2H3D	0	0	0	0	0	0
HIST2H3PS2	13	1	1	0	0	0
HIST2H4A	0	0	0	0	1	0
HIST2H4B	0	0	0	0	1	0
HIST3H2A	0	0	7	15	6	0
HIST3H2BB	0	0	0	0	0	0
HIST3H3	0	0	0	0	0	0
HIST4H4	0	0	0	0	0	0
HIVEP1	1	1	1	2	2	2
HIVEP2	0	0	0	0	0	0
HIVEP3	1	3	2	6	3	3
HJURP	4	9	8	50	28	35
HJV	0	0	0	0	0	0
HK1	92	209	196	271	239	260
HK2	16	35	28	25	37	34
HK3	76	69	57	87	73	77
HKDC1	0	0	0	0	0	0
HKR1	30	8	7	0	5	6
HLA-A	197	296	300	426	445	476
HLA-B	99	171	210	733	657	716
HLA-C	281	402	357	636	693	768
HLA-DMA	1	24	30	9	14	17
HLA-DMB	38	59	53	94	56	69
HLA-DOA	0	0	0	0	0	0
HLA-DOB	0	0	0	0	0	0
HLA-DPA1	19	33	23	0	2	6
HLA-DPB1	5	8	6	6	4	5
HLA-DPB2	0	0	0	0	0	0
HLA-DQA1	3	7	13	0	1	1
HLA-DQA2	0	0	0	0	1	0
HLA-DQB1	15	24	8	0	7	7
HLA-DQB1-AS1	7	0	6	0	0	0
HLA-DQB2	0	0	0	0	0	0
HLA-DRA	152	223	258	10	11	14
HLA-DRB1	96	159	135	16	35	54
HLA-DRB5	76	135	88	8	21	17
HLA-DRB6	0	0	0	0	0	0
HLA-E	190	291	269	417	355	354
HLA-F	0	4	2	22	24	16
HLA-F-AS1	0	0	0	0	0	0
HLA-G	4	6	4	16	12	3
HLA-H	2	5	17	56	21	19
HLA-J	0	0	1	0	3	0
HLA-L	0	1	0	0	0	0
HLA-V	0	0	0	0	0	0
HLCS	1	2	3	2	4	5
HLF	0	0	0	0	0	0
HLTF	0	5	7	5	7	8
HLTF-AS1	0	0	0	0	0	0
HLX	11	17	12	19	20	21
HLX-AS1	0	0	0	0	0	0
HM13	193	333	281	238	266	271
HM13-AS1	0	0	0	0	0	1
HMBOX1	0	2	1	0	2	1
HMBS	11	19	18	7	15	16
HMCES	40	47	39	19	26	43
HMCN1	0	0	0	0	0	0
HMCN2	0	0	0	0	0	0
HMG20A	3	16	12	9	17	17
HMG20B	5	32	31	73	47	46
HMGA1	80	149	158	183	125	147
HMGA1P7	0	0	0	0	0	0
HMGA2	2	4	3	3	3	3
HMGB1	329	339	345	424	582	601
HMGB2	104	249	174	342	735	734
HMGB3	47	61	58	137	188	174
HMGB3P1	0	2	1	0	0	0
HMGB4	0	0	0	0	0	0
HMGCL	37	28	28	36	50	49
HMGCLL1	0	0	0	0	0	0
HMGCR	4	25	26	27	47	42
HMGCS1	21	51	58	115	145	110
HMGCS2	0	0	0	0	0	0
HMGN1	604	1981	2483	1941	2216	2222
HMGN2	210	410	434	931	870	720
HMGN2P46	0	0	0	0	1	0
HMGN3	56	192	143	212	334	223
HMGN3-AS1	0	1	2	0	1	2
HMGN4	10	18	24	14	25	25
HMGN5	200	69	60	56	133	162
HMGXB3	3	12	13	13	13	16
HMGXB4	9	10	14	0	11	7
HMHB1	0	0	0	0	0	0
HMMR	0	5	6	19	28	27
HMMR-AS1	0	0	0	0	0	1
HMOX1	38	89	83	198	148	161
HMOX2	34	53	75	78	61	58
HMSD	0	0	0	0	0	2
HMX1	0	0	1	0	1	2
HMX2	0	0	0	0	0	0
HMX3	0	0	0	0	0	0
HNF1A	0	0	0	0	0	1
HNF1A-AS1	6	0	0	5	0	0
HNF1B	0	0	0	0	0	0
HNF4A	0	0	0	0	0	0
HNF4A-AS1	0	0	0	0	0	0
HNF4G	0	0	0	0	0	0
HNMT	13	83	103	60	109	89
HNRNPA0	33	62	72	60	70	61
HNRNPA1	1257	1785	1527	1422	2240	2533
HNRNPA1L2	1	11	6	26	9	14
HNRNPA1P10	1	6	2	12	8	8
HNRNPA1P33	0	0	0	0	0	0
HNRNPA2B1	971	1214	1085	1368	1889	2072
HNRNPA3	353	679	651	633	888	870
HNRNPA3P1	0	0	0	0	0	0
HNRNPAB	157	281	270	262	266	252
HNRNPC	101	194	237	317	352	319
HNRNPCL1	0	0	0	0	0	0
HNRNPCL2	0	0	0	0	0	0
HNRNPCL3	0	0	0	0	0	0
HNRNPCL4	0	0	0	0	0	0
HNRNPD	310	655	599	600	826	761
HNRNPDL	119	208	209	136	270	256
HNRNPF	99	282	312	296	343	365
HNRNPH1	89	188	153	186	392	364
HNRNPH2	0	18	7	19	31	29
HNRNPH3	158	292	203	182	404	426
HNRNPK	194	383	383	374	550	499
HNRNPKP3	0	0	0	0	0	0
HNRNPL	217	242	283	476	393	286
HNRNPLL	3	11	6	11	13	13
HNRNPM	402	709	679	647	897	874
HNRNPR	13	58	56	51	91	81
HNRNPU	114	205	204	234	281	306
HNRNPUL1	46	78	83	112	120	132
HNRNPUL2	79	116	102	172	131	127
HNRNPUL2-BSCL2	16	51	33	51	52	84
HOGA1	11	0	0	0	1	2
HOMER1	1	5	1	8	2	2
HOMER2	0	0	0	0	0	0
HOMER3	55	63	56	63	23	23
HOMER3-AS1	0	2	0	0	0	0
HOMEZ	0	7	4	2	6	8
HOOK1	0	0	0	0	0	0
HOOK2	3	4	5	7	6	5
HOOK3	4	6	8	5	12	11
HOPX	0	0	0	0	0	0
HORMAD1	0	0	0	0	0	0
HORMAD2	0	0	0	0	0	0
HORMAD2-AS1	0	0	0	0	0	0
HOTAIR	0	0	0	0	0	0
HOTAIRM1	0	0	0	0	0	0
HOTS	0	0	0	0	0	0
HOTTIP	0	0	0	0	0	0
HOXA-AS2	0	0	0	0	0	0
HOXA-AS3	0	0	0	0	0	0
HOXA1	0	0	0	0	0	0
HOXA10	0	0	0	0	0	0
HOXA10-AS	0	0	0	0	0	0
HOXA10-HOXA9	0	0	0	0	0	0
HOXA11	0	0	0	0	0	0
HOXA11-AS	0	0	0	0	0	0
HOXA13	0	0	0	0	0	0
HOXA2	0	0	0	0	0	0
HOXA3	0	0	0	0	0	0
HOXA4	0	0	0	0	0	0
HOXA5	1	0	0	0	0	0
HOXA6	0	0	0	0	0	0
HOXA7	0	0	0	0	0	0
HOXA9	0	0	0	0	0	0
HOXB-AS1	0	0	0	0	1	0
HOXB-AS3	0	0	0	0	1	0
HOXB1	0	0	0	0	0	0
HOXB13	0	0	0	0	0	0
HOXB2	0	2	0	5	5	1
HOXB3	0	0	1	4	1	2
HOXB4	7	4	5	0	2	1
HOXB5	0	0	1	0	0	0
HOXB6	9	4	0	4	0	3
HOXB7	0	14	16	15	27	23
HOXB8	0	1	0	0	0	0
HOXB9	0	0	0	0	0	0
HOXC-AS1	0	0	0	0	0	0
HOXC-AS2	0	0	0	0	0	0
HOXC-AS3	0	0	0	0	0	0
HOXC10	0	0	0	0	0	0
HOXC11	0	0	0	0	0	0
HOXC12	0	0	0	0	0	0
HOXC13	0	0	0	0	0	0
HOXC13-AS	0	0	0	0	0	0
HOXC4	0	0	0	0	1	3
HOXC5	0	0	0	0	0	0
HOXC6	0	0	0	0	0	0
HOXC8	0	1	0	0	0	0
HOXC9	0	0	0	0	0	0
HOXD-AS2	0	0	0	0	0	0
HOXD1	0	0	0	0	0	0
HOXD10	0	0	0	0	0	0
HOXD11	0	0	0	0	0	0
HOXD12	0	0	0	0	0	0
HOXD13	0	0	1	0	0	0
HOXD3	0	0	0	0	0	0
HOXD4	0	0	0	0	0	0
HOXD8	0	0	0	0	0	0
HOXD9	0	0	0	0	0	0
HP	4	1	3	0	2	2
HP09053	0	0	0	0	1	0
HP1BP3	7	19	18	29	49	38
HPCA	0	0	0	0	0	0
HPCAL1	76	177	161	213	148	152
HPCAL4	0	0	0	0	0	0
HPD	0	0	0	0	0	0
HPDL	0	0	0	0	0	1
HPF1	14	24	21	12	22	22
HPGD	0	0	0	0	0	0
HPGDS	67	232	243	133	153	150
HPN	0	0	0	0	0	0
HPN-AS1	0	0	0	0	0	0
HPR	0	0	0	0	0	0
HPRT1	50	110	146	98	98	89
HPS1	21	43	38	46	40	42
HPS3	3	14	18	14	23	19
HPS4	5	10	7	4	13	11
