symbol	H9_MplusCHLA_1	H9_MplusCHLA_2	H9_MplusCHLA_3	CAR_MplusCHLA_1	CAR_MplusCHLA_2	CAR_MplusCHLA_3
FRG2B	0	0	0	0	0	0
FRG2C	0	0	0	0	0	0
FRG2DP	0	0	0	0	0	0
FRG2EP	15	2	0	0	3	1
FRG2KP	0	0	0	0	0	0
FRGCA	0	0	0	0	0	0
FRK	0	80	0	1	61	69
FRMD1	0	0	0	0	1	0
FRMD3	0	7	3	5	76	11
FRMD4A	1498	3728	3998	1022	5255	4717
FRMD4B	409	2165	3024	2789	4628	5465
FRMD5	1	0	0	0	0	0
FRMD6	2	0	170	0	0	76
FRMD6-AS1	3	0	0	2	0	1
FRMD6-AS2	0	0	0	0	0	0
FRMD7	0	0	0	0	0	0
FRMD8	7	1092	1377	657	987	1691
FRMD8P1	0	0	0	0	0	0
FRMPD1	0	0	0	0	0	0
FRMPD2	0	0	0	0	0	0
FRMPD2B	0	0	0	0	0	0
FRMPD3	0	0	0	0	0	0
FRMPD3-AS1	0	0	0	0	0	0
FRMPD4	0	0	0	0	0	0
FRRS1	1	391	566	288	490	761
FRRS1L	234	51	1	0	65	1
FRS2	1	607	330	1	496	586
FRS3	0	340	413	0	388	216
FRY	0	0	0	0	327	220
FRY-AS1	19	89	32	1	143	193
FRYL	1269	4425	6355	1953	5825	6387
FRZB	0	0	0	0	0	0
FSBP	0	0	0	0	0	0
FSCB	0	0	0	0	0	0
FSCN1	17570	61581	56496	21195	38697	41591
FSCN2	0	0	0	0	0	0
FSCN3	0	0	0	0	0	0
FSD1	187	40	89	0	0	0
FSD1L	0	306	92	77	190	125
FSD2	28	94	121	107	8	1
FSHB	0	0	0	0	0	0
FSHR	0	0	0	0	0	0
FSIP1	0	0	0	0	0	0
FSIP2	0	0	0	0	0	0
FSIP2-AS1	0	0	0	0	0	0
FST	3	0	0	250	0	2
FSTL1	0	0	0	1	2	32
FSTL3	119	0	103	0	87	72
FSTL4	0	0	0	1	0	0
FSTL5	0	0	0	0	0	0
FTCD	0	0	0	0	0	0
FTCD-AS1	0	0	0	0	0	0
FTCDNL1	159	300	313	287	423	206
FTH1	48154	171591	169632	108900	220956	241428
FTH1P18	0	0	0	0	0	0
FTH1P3	0	0	0	0	5	1
FTHL17	0	0	0	0	0	0
FTL	207657	664955	707005	322429	497622	528404
FTLP10	0	0	0	0	0	0
FTMT	0	0	0	0	0	1
FTO	1047	2087	2900	374	2320	2311
FTO-IT1	0	0	0	0	0	0
FTSJ1	191	1350	1350	164	1659	937
FTSJ3	5973	9207	8339	3474	9720	13481
FTX	0	0	0	117	47	0
FUBP1	489	4349	4036	1561	5916	5516
FUBP3	494	8149	9416	2807	13132	12214
FUCA1	12042	60002	70720	61732	143974	168058
FUCA2	3727	18749	17257	6647	14719	17018
FUK	203	568	661	382	283	700
FUNDC1	422	958	1198	1175	945	583
FUNDC2	35	3278	3645	1387	4671	3954
FUNDC2P2	0	0	0	0	0	0
FUOM	1108	1576	1822	1435	1800	2079
FURIN	4524	7551	5951	3124	6842	6532
FUS	7158	10966	10980	8592	14841	16185
FUT1	579	70	153	3	56	308
FUT10	0	171	318	196	315	331
FUT11	0	319	241	0	196	342
FUT2	90	72	2	390	43	203
FUT3	1	0	0	0	1	1
FUT4	103	502	503	321	1060	902
FUT5	0	0	0	0	0	0
FUT6	16	0	0	0	5	118
FUT7	0	145	97	163	43	228
FUT8	182	1202	1855	1572	2217	2868
FUT8-AS1	0	0	0	0	9	129
FUT9	1	0	0	0	37	0
FUZ	10	100	268	184	190	261
FXN	291	1279	1021	711	700	792
FXR1	1125	5796	5125	2901	7024	7183
FXR2	612	838	1136	548	977	1497
FXYD1	0	0	0	0	0	0
FXYD2	2	90	0	0	53	0
FXYD3	0	1	1	0	2	1
FXYD4	0	0	0	0	0	0
FXYD5	3857	5422	3750	2052	4119	3974
FXYD6	164	596	488	619	441	397
FXYD6-FXYD2	0	0	0	0	0	0
FXYD7	0	0	0	0	0	0
FYB1	3847	4538	5177	2412	9358	10512
FYB2	0	0	0	0	0	0
FYCO1	411	1249	1149	796	1035	1050
FYN	1	122	160	1	95	74
FYTTD1	156	3792	3845	1583	4462	4969
FZD1	0	266	335	80	764	1080
FZD10	0	0	0	0	0	0
FZD10-DT	0	0	0	0	0	0
FZD2	425	534	432	0	534	603
FZD3	875	351	999	227	624	1154
FZD4	6	154	1	35	43	59
FZD5	240	2760	1511	1377	2675	2854
FZD6	0	1	98	1	2	13
FZD7	0	38	231	45	151	122
FZD8	0	0	0	0	0	53
FZD9	366	85	230	0	28	55
FZR1	266	670	669	346	1087	1508
G0S2	474	287	422	2422	4675	3260
G2E3	0	186	567	0	618	1144
G2E3-AS1	0	0	0	0	0	0
G3BP1	4728	24296	30037	14681	39379	41064
G3BP2	1492	11494	16913	3415	15593	16323
G6PC	0	249	211	134	120	97
G6PC2	0	0	0	0	0	0
G6PC3	849	2005	1948	292	1104	1438
G6PD	687	2322	1951	1605	2681	2461
GAA	3336	9896	10519	5169	9087	12007
GAB1	0	476	633	1	282	175
GAB2	2193	4972	6738	2977	8039	9676
GAB3	406	700	1070	729	1792	1194
GAB4	0	0	0	0	0	0
GABARAP	7025	20315	20522	8059	20697	22123
GABARAPL1	579	2191	1357	774	3334	2944
GABARAPL2	1109	4426	3916	1660	5465	5228
GABARAPL3	0	0	0	0	0	0
GABBR1	0	0	1	0	0	1
GABBR2	0	0	4	0	0	0
GABPA	192	1563	1358	661	1930	1109
GABPB1	178	1220	1426	3	1397	1757
GABPB1-AS1	586	15	0	0	191	162
GABPB1-IT1	0	247	125	0	129	59
GABPB2	381	854	906	470	1361	846
GABRA1	0	0	0	0	0	0
GABRA2	33	2	0	1	4	1
GABRA3	73	1206	1535	377	1288	780
GABRA4	0	0	0	0	0	0
GABRA5	0	0	0	0	0	0
GABRA6	0	0	0	0	0	0
GABRB1	0	0	1	0	0	0
GABRB2	0	0	0	0	0	0
GABRB3	0	0	0	0	0	6
GABRD	0	0	0	0	0	0
GABRE	0	0	0	0	0	0
GABRG1	0	0	0	0	0	0
GABRG2	0	0	0	0	0	0
GABRG3	0	0	0	0	0	0
GABRG3-AS1	0	0	0	0	0	0
GABRP	0	0	0	0	0	0
GABRQ	0	0	0	0	0	0
GABRR1	0	0	0	0	0	0
GABRR2	10	0	0	0	1	0
GABRR3	0	0	0	0	0	0
GACAT1	0	0	0	0	1	0
GACAT2	0	0	0	0	0	0
GACAT3	0	0	0	0	0	0
GAD1	142	0	0	0	0	0
GAD2	0	0	0	0	0	0
GADD45A	1	285	333	134	656	211
GADD45B	189	326	174	197	1403	1232
GADD45G	0	94	2	0	415	170
GADD45GIP1	3549	7134	6514	4065	7507	7775
GADL1	0	0	0	9	3	0
GAGE1	1	0	0	0	0	0
GAGE10	0	0	0	0	0	0
GAGE12B	0	0	0	0	0	0
GAGE12C	0	0	0	0	0	0
GAGE12D	0	0	0	0	0	0
GAGE12E	0	0	0	0	0	0
GAGE12F	0	0	0	0	0	0
GAGE12G	0	0	0	0	0	0
GAGE12H	0	0	0	0	0	0
GAGE12I	0	0	0	0	0	0
GAGE12J	0	0	0	0	0	0
GAGE13	0	0	0	0	0	0
GAGE2A	0	0	0	0	0	0
GAGE2B	0	0	0	0	0	0
GAGE2C	0	0	0	0	0	0
GAGE2D	0	0	0	0	0	0
GAGE2E	0	0	0	0	0	0
GAGE4	0	0	0	0	0	0
GAGE5	0	0	0	0	0	0
GAGE6	0	0	0	0	0	0
GAGE7	0	0	0	0	0	0
GAGE8	0	0	0	0	0	59
GAK	1909	4597	6794	2628	7342	9755
GAL	138	0	0	84	110	0
GAL3ST1	0	0	0	0	0	0
GAL3ST2	0	0	0	0	0	0
GAL3ST3	0	0	0	0	0	0
GAL3ST4	2082	5296	6058	247	580	321
GALC	1118	6972	11299	2687	12358	11519
GALE	2589	7357	5781	3239	5959	3586
GALK1	1047	3068	2231	373	1326	1235
GALK2	157	1149	1002	373	1358	2055
GALM	3915	5415	4228	3084	8995	10355
GALNS	695	723	889	466	1426	1120
GALNT1	1694	11815	15051	5423	16565	15293
GALNT10	594	2568	3110	767	2519	2362
GALNT11	475	2105	3001	1281	3329	2331
GALNT12	0	80	42	161	289	299
GALNT13	0	0	0	0	50	27
GALNT14	0	0	0	0	0	0
GALNT15	3	3	4	0	2	5
GALNT16	0	0	0	0	0	0
GALNT17	0	0	0	0	0	0
GALNT18	496	539	236	528	534	349
GALNT2	498	3169	2851	945	3289	4341
GALNT3	2	177	9	3	94	183
GALNT4	0	0	0	0	754	0
GALNT5	9	3	7	1	3	0
GALNT6	1642	960	1439	734	1758	2380
GALNT7	143	1985	2282	106	1996	1534
GALNT8	0	0	0	0	0	0
GALNT9	0	0	0	0	0	0
GALNTL5	0	0	0	0	0	0
GALNTL6	0	0	0	0	0	0
GALP	0	0	0	0	0	0
GALR1	0	0	0	0	0	0
GALR2	0	0	0	0	0	0
GALR3	0	0	0	0	0	0
GALT	162	361	153	0	316	440
GAMT	241	315	525	174	281	145
GAN	0	36	115	0	59	193
GANAB	2283	9219	10711	5049	9096	11710
GANC	0	345	476	564	1045	840
GAP43	0	231	127	195	186	68
GAPDH	45987	98429	101045	62625	82803	100638
GAPDHS	0	0	0	0	7	0
GAPLINC	1053	1034	599	35	642	553
GAPT	0	90	0	0	0	0
GAPVD1	1256	2890	2233	859	4589	3294
GAR1	1122	1452	1983	783	1749	2242
GAREM1	0	77	222	1	129	156
GAREM2	8	0	1	0	26	97
GARNL3	0	1	62	0	0	1
GARS	1103	4880	5297	1868	6207	5743
GART	1106	4084	4074	1065	4205	4010
GAS1	1	0	1	0	34	67
GAS1RR	2	49	10	0	5	0
GAS2	0	0	0	0	0	0
GAS2L1	79	236	218	291	421	548
GAS2L1P2	0	0	0	0	0	0
GAS2L2	0	0	0	0	0	0
GAS2L3	873	2111	1137	943	2022	1356
GAS5	9	897	515	535	1321	1281
GAS5-AS1	0	0	0	0	0	0
GAS6	1060	3591	2746	1946	3876	4510
GAS6-AS1	0	0	0	0	52	0
GAS6-DT	1628	233	86	38	127	7
GAS7	3437	8597	8725	5860	14564	14674
GAS8	0	0	0	0	1	1
GAS8-AS1	0	0	0	0	0	0
GASAL1	42	3	0	1	1	0
GAST	0	0	0	0	0	0
GATA1	0	0	0	0	0	0
GATA2	0	0	0	0	0	168
GATA2-AS1	0	0	10	2	0	0
GATA3	0	129	82	139	129	234
GATA3-AS1	0	0	0	0	3	0
GATA4	0	0	0	0	0	0
GATA5	0	0	0	0	0	1
GATA6	0	0	1	0	1	1
GATA6-AS1	0	0	0	0	0	0
GATAD1	437	1300	844	307	1617	1499
GATAD2A	1457	6535	5361	2996	7769	7744
GATAD2B	45	1505	1747	666	2627	1627
GATB	1316	1164	1663	894	2269	1591
GATC	557	988	1095	1018	1268	1750
GATD1	2151	895	1610	142	1288	1400
GATD3A	0	22	1772	113	522	280
GATD3B	4481	11535	8662	5628	11709	14008
GATM	306	3337	2979	72	3035	2873
GAU1	0	0	0	0	58	0
GBA	3186	8047	7860	4159	6859	7729
GBA2	506	1447	1346	915	2416	2301
GBA3	0	0	0	0	0	0
GBAP1	0	0	0	0	4	0
GBAT2	0	0	0	0	4	36
GBE1	560	3037	5674	443	2975	3143
GBF1	538	1480	1380	529	2131	1473
GBGT1	1048	1408	1762	0	407	723
GBP1	0	0	0	0	100	0
GBP1P1	0	0	0	0	0	0
GBP2	980	2558	3490	5101	9011	9223
GBP3	0	155	341	3	436	466
GBP4	557	5	1	2	229	126
GBP5	0	1	0	0	150	2
GBP6	1	57	1	0	0	82
GBP7	0	0	0	0	0	0
GBX1	0	0	0	0	0	0
GBX2	0	0	0	0	0	0
GC	0	0	0	0	0	0
GCA	637	2176	4343	2420	6710	5321
GCAT	27	351	227	185	123	100
GCC1	532	1828	1817	1258	2378	1991
GCC2	411	677	947	536	1461	889
GCC2-AS1	0	0	0	0	4	6
GCDH	578	3036	3124	1045	3327	3525
GCFC2	8	264	400	0	205	114
GCG	0	0	0	0	0	0
GCGR	0	0	0	0	0	0
GCH1	0	0	446	3	732	401
GCHFR	1	66	196	234	170	226
GCK	0	0	0	0	0	0
GCKR	0	0	0	0	0	0
GCLC	2187	13336	15644	6038	23201	23337
GCLM	649	1297	1245	420	1623	2711
GCM1	3	2	0	48	0	1
GCM2	0	0	0	0	0	0
GCN1	956	4032	4438	1466	3804	3806
GCNA	0	0	0	0	181	0
GCNT1	331	966	1221	2	2387	2708
GCNT2	476	877	839	636	1288	1505
GCNT3	5	6	2	4	3	4
GCNT4	0	0	0	0	1	0
GCNT7	0	0	0	0	55	0
GCOM1	0	952	1648	712	2922	2220
GCSAM	0	0	1	0	0	0
GCSAML	0	0	0	0	141	0
GCSAML-AS1	0	0	0	0	0	0
GCSH	0	627	739	213	670	719
GCSHP3	0	236	312	0	47	343
GDA	0	3	1	1	3	9
GDAP1	220	346	394	0	648	618
GDAP1L1	0	0	0	0	46	60
GDAP2	358	961	1351	801	1564	1545
GDE1	961	5792	6146	2769	5382	6078
GDF1	0	0	0	0	0	0
GDF10	0	0	0	0	0	0
GDF11	1	76	93	1	207	146
GDF15	0	240	188	210	10	43
GDF2	0	0	0	0	0	0
GDF3	0	0	0	0	0	0
GDF5	101	0	0	0	0	0
GDF5OS	0	0	0	1	1	26
GDF6	27	0	0	0	0	0
GDF7	0	0	0	0	0	0
GDF9	2	58	5	0	39	3
GDI1	1283	3561	4773	2415	3300	4641
GDI2	28358	68288	72458	31544	74227	70430
GDNF	3	4	6	0	0	8
GDNF-AS1	0	0	0	0	0	0
GDPD1	226	145	3	211	204	187
GDPD2	0	0	0	0	0	0
GDPD3	0	0	0	0	0	0
GDPD4	0	0	5	0	0	0
GDPD5	0	0	0	0	45	37
GDPGP1	0	0	48	182	38	4
GEM	160	31	0	0	0	140
GEMIN2	1	118	351	354	288	651
GEMIN4	119	470	1004	604	796	999
GEMIN5	77	1094	683	1	1047	728
GEMIN6	781	1763	1518	416	1291	1712
GEMIN7	0	84	178	192	93	2
GEMIN7-AS1	1	0	22	0	0	0
GEMIN8	986	450	613	270	91	389
GEMIN8P4	0	0	0	0	41	146
GEN1	398	484	464	5	850	943
GET4	1169	2825	1631	1702	3028	2667
GFAP	0	0	0	0	0	0
GFER	113	359	548	150	369	851
GFI1	0	0	0	0	51	33
GFI1B	8	0	1	0	2	48
GFM1	358	2540	3358	1400	3902	4360
GFM2	132	534	811	201	1360	834
GFOD1	2	230	94	0	0	61
GFOD2	1149	499	577	454	377	440
GFPT1	394	4732	4600	2312	4801	4876
GFPT2	0	1	0	0	0	0
GFRA1	0	1	1	0	46	52
GFRA2	0	0	0	0	0	0
GFRA3	0	0	0	0	0	0
GFRA4	0	0	0	0	0	0
GFRAL	39	0	50	0	9	55
GFY	0	0	0	0	0	0
GGA1	557	2127	3398	1807	2286	2242
GGA2	6562	21410	18599	5591	18989	19546
GGA3	570	1483	1958	1109	1560	2516
GGACT	133	52	141	139	163	114
GGCT	2028	5632	4485	2827	8463	7654
GGCX	2844	5884	7155	1490	6830	6308
GGH	206	541	589	313	2994	2282
GGN	0	0	0	0	0	0
GGNBP1	0	0	0	0	0	0
GGNBP2	2146	5864	5037	1796	7284	8299
GGPS1	464	1526	1944	269	1580	1961
GGT1	1	130	135	235	787	828
GGT2	0	0	0	0	0	0
GGT3P	0	0	0	0	0	0
GGT5	0	0	0	0	0	0
GGT6	168	0	24	0	21	0
GGT7	186	0	1	0	0	105
GGT8P	17	35	0	76	30	0
GGTA1P	381	956	842	838	2383	1941
GGTLC1	0	0	0	0	0	0
GGTLC2	0	0	143	0	0	0
GGTLC3	0	0	0	0	0	0
GH1	0	0	0	0	0	0
GH2	0	0	0	0	0	0
GHDC	965	1312	2172	1059	1824	2360
GHET1	281	3	26	0	33	47
GHITM	4236	21928	25707	8175	30010	27385
GHR	0	0	0	0	0	0
GHRH	0	0	0	0	0	0
GHRHR	0	0	0	0	0	0
GHRL	0	0	0	0	107	122
GHRLOS	0	0	0	0	54	62
GHSR	0	0	0	0	0	0
GID4	520	1362	1436	0	1170	763
GID8	3948	8513	8537	4906	11946	10126
GIF	0	0	0	0	0	0
GIGYF1	349	1174	1405	546	1681	1667
GIGYF2	1442	6265	5674	2215	8200	9153
GIMAP1	1787	3338	1547	2719	3713	4552
GIMAP1-GIMAP5	1329	3025	1550	949	5193	4730
GIMAP2	1	468	827	1	512	1285
GIMAP4	2900	7564	7410	2906	11754	11459
GIMAP5	564	2752	4489	4382	4653	6659
GIMAP6	1164	4720	5232	2167	5951	6887
GIMAP7	182	229	1	0	95	248
GIMAP8	224	1538	2113	2074	4430	5568
GIMD1	0	0	0	0	0	0
GIN1	0	229	205	2	229	133
GINM1	815	2377	3612	1901	4973	4206
GINS1	6	2068	2599	246	2999	2926
GINS2	1778	3266	4491	1433	1823	2629
GINS3	350	776	1235	169	398	293
GINS4	349	909	942	583	701	615
GIP	0	0	0	0	0	0
GIPC1	1911	4320	2484	2395	3385	3551
GIPC2	0	2	0	0	0	3
GIPC3	0	19	66	0	0	41
GIPR	4	0	1	15	1	24
GIT1	440	1468	1636	934	1580	1377
GIT2	1762	5667	5612	3373	7397	7795
GJA1	0	1	3	1	1	3
GJA10	0	0	0	0	0	0
GJA3	0	0	0	0	0	0
GJA4	0	0	0	0	0	0
GJA5	0	0	0	0	0	0
GJA8	0	0	0	0	0	0
GJA9	0	0	0	0	0	0
GJA9-MYCBP	0	0	0	0	0	165
GJB1	1	0	0	0	0	2
GJB2	0	73	0	1	50	71
GJB3	0	0	0	0	0	0
GJB4	0	0	0	0	0	0
GJB5	0	0	0	0	0	0
GJB6	0	0	0	0	0	0
GJB7	0	0	0	0	0	0
GJC1	358	65	443	7	203	74
GJC2	0	0	0	0	0	0
GJC3	0	0	0	0	0	0
GJD2	0	0	0	0	0	0
GJD3	84	133	81	0	88	0
GJD4	0	0	0	0	0	0
GJE1	0	0	0	0	0	0
GK	944	3926	3586	1078	2073	1425
GK2	0	0	0	0	0	0
GK3P	0	3	0	0	0	0
GK5	188	449	470	325	306	813
GKAP1	311	183	142	238	3	0
GKN1	0	0	0	0	0	0
GKN2	0	0	0	0	0	0
GLA	2033	5417	4652	3415	4409	4794
GLB1	3396	11574	13199	5051	12687	14892
GLB1L	0	161	2	166	0	41
GLB1L2	0	64	47	0	0	36
GLB1L3	162	1	0	0	42	0
GLCCI1	1	618	333	6	831	768
GLCE	446	2161	1514	807	1575	1445
GLDC	0	0	0	0	0	0
GLDN	93	205	54	0	0	36
GLE1	1890	9531	8135	2930	9523	8676
GLG1	1824	5531	7919	2830	9853	10609
GLI1	0	0	0	0	0	0
GLI2	1	0	0	0	0	0
GLI3	0	0	0	0	1	0
GLI4	297	0	12	1	30	56
GLIDR	0	24	0	0	31	50
GLIPR1	1074	4107	3765	3444	4218	4111
GLIPR1L1	0	0	0	0	0	0
GLIPR1L2	0	0	1	0	1	0
GLIPR2	100	3	81	0	637	738
GLIS1	0	0	0	0	0	0
GLIS2	203	42	0	0	90	0
GLIS2-AS1	0	0	0	0	0	0
GLIS3	0	66	217	0	1	0
GLIS3-AS1	0	0	0	0	0	0
GLMN	123	351	493	0	347	291
GLMP	1670	4714	4967	1714	3251	4326
GLO1	1253	6722	8067	3790	10127	9440
GLOD4	1340	5231	5552	3375	8562	8115
GLOD5	0	0	0	0	0	0
GLP1R	13	0	1	0	0	1
GLP2R	0	0	0	0	0	0
GLRA1	0	0	0	0	0	0
GLRA2	18	7	12	21	35	7
GLRA3	0	0	0	0	0	0
GLRA4	0	0	0	0	0	0
GLRB	0	0	0	0	1	1
GLRX	967	5596	4811	2114	6702	6150
GLRX2	783	976	652	170	555	446
GLRX3	3259	5325	7708	1770	5023	5872
GLRX5	1582	3844	4356	1664	4510	4086
GLS	665	2799	3694	1014	4223	3449
GLS2	0	0	0	0	0	0
GLT1D1	0	8	1	0	66	56
GLT6D1	0	0	0	0	0	0
GLT8D1	1	876	1032	360	1143	911
GLT8D2	0	0	0	0	0	0
GLTP	1174	1869	1746	261	1969	2391
GLTPD2	0	0	0	0	0	0
GLUD1	3303	16375	19498	5684	15649	17479
GLUD1P2	0	4	3	0	3	0
GLUD1P3	0	0	0	0	15	90
GLUD2	0	0	0	0	0	0
GLUL	9437	33790	34308	20504	45633	50209
GLYAT	0	0	7	0	0	0
GLYATL1	0	0	0	0	0	0
GLYATL1B	0	0	0	0	0	0
GLYATL2	0	0	0	0	0	0
GLYATL3	0	0	0	0	0	0
GLYCAM1	0	0	0	0	0	0
GLYCTK	289	354	0	140	343	459
GLYCTK-AS1	0	0	0	0	0	0
GLYR1	375	3962	4487	1802	7711	8032
GM2A	16484	57928	58757	33258	77411	79242
GMCL1	8	366	478	0	558	573
GMCL2	0	0	0	0	0	0
GMDS	763	2327	1995	408	1163	1950
GMDS-DT	0	0	0	0	74	60
GMEB1	1151	1617	828	698	1035	1446
GMEB2	0	706	918	420	1134	1373
GMFB	999	7140	9099	2852	9314	8248
GMFG	2101	3950	4682	2919	4191	3105
GMIP	629	3227	3876	1727	3396	3682
GML	0	0	0	0	0	0
GMNC	0	0	0	0	0	0
GMNN	166	1645	1595	156	1435	1698
GMPPA	438	982	875	306	766	658
GMPPB	544	2114	2369	511	2006	2207
GMPR	251	615	1002	1842	3147	3369
GMPR2	881	3671	4485	2494	4364	5377
GMPS	1343	4223	4183	1606	2874	2535
GNA11	217	278	699	839	1364	1406
GNA12	1275	4571	4519	3210	5927	6047
GNA13	708	6044	7390	2601	6534	6737
GNA14	0	0	0	0	0	0
GNA14-AS1	0	0	0	0	0	0
GNA15	1442	6380	4907	3029	7273	7696
GNAI1	2	1563	630	160	825	1044
GNAI2	13522	41060	44011	23429	37319	43110
GNAI3	1801	12661	12967	5615	16897	13467
GNAL	15	100	121	0	15	78
GNAO1	0	0	0	2	0	50
GNAQ	2709	8093	6904	2720	8433	8161
GNAS	9421	32528	30801	20645	30266	38665
GNAS-AS1	0	0	0	0	0	0
GNAT1	0	0	0	0	10	2
GNAT2	0	0	0	0	0	0
GNAT3	0	0	0	0	0	0
GNAZ	0	5	98	0	1	0
GNB1	5786	25378	23510	10742	27387	27098
GNB1L	193	382	265	2	45	276
GNB2	4732	8923	7969	6528	7424	6792
GNB3	0	0	0	0	0	0
GNB4	4384	16382	18856	3978	9834	10127
GNB5	776	320	240	250	400	147
GNE	518	914	1091	896	918	1708
GNG10	851	7125	8359	1795	10800	10139
GNG11	327	182	258	0	66	126
GNG12	242	2724	4605	1316	3561	3519
GNG12-AS1	0	0	0	0	0	0
GNG13	0	0	0	0	0	0
GNG14	0	0	0	0	0	0
GNG2	1078	6467	7049	2592	5224	4645
GNG3	0	0	0	0	0	0
GNG4	28	1	237	0	53	80
GNG5	881	5166	3985	2355	3546	3223
GNG7	1	400	127	7	328	188
GNG8	0	0	0	0	0	0
GNGT1	0	0	0	0	0	0
GNGT2	575	426	930	568	652	898
GNL1	1490	2369	2228	1618	1624	2514
GNL2	2388	6361	7851	4379	9460	9219
GNL3	626	3309	2833	1733	4807	4231
GNL3L	593	3825	2982	861	3129	2600
GNLY	0	0	0	0	0	0
GNMT	0	0	0	0	0	0
GNPAT	692	4460	4329	1283	3799	4500
GNPDA1	6098	17809	19970	6554	21135	18371
GNPDA2	0	350	194	0	588	265
GNPNAT1	660	3074	3232	865	2687	2157
GNPTAB	615	2051	2734	660	3027	4021
GNPTG	1115	2184	3489	882	2834	3023
GNRH1	0	0	0	0	0	0
GNRH2	0	0	0	0	0	0
GNRHR	0	0	0	0	0	0
GNRHR2	0	0	46	0	0	0
GNS	3757	30479	37560	8088	33245	29336
GOLGA1	324	859	693	589	1218	1332
GOLGA2	1853	2742	2982	2352	3622	4551
GOLGA2P10	0	0	0	0	0	0
GOLGA2P11	0	0	0	0	0	0
GOLGA2P2Y	0	0	0	0	0	0
GOLGA2P3Y	0	0	0	0	0	0
GOLGA2P5	3	0	0	0	53	64
GOLGA2P6	1	0	0	0	0	35
GOLGA2P7	0	1	0	0	41	150
GOLGA2P9	26	0	6	0	2	0
GOLGA3	2938	5665	4182	3465	9616	8152
GOLGA4	933	2263	2664	331	5091	5030
GOLGA5	58	1319	1231	634	2685	2190
GOLGA6A	0	0	0	0	0	0
GOLGA6B	0	0	0	0	0	0
GOLGA6C	0	0	0	0	0	0
GOLGA6D	0	0	0	0	0	0
GOLGA6L1	82	0	0	0	42	44
GOLGA6L10	0	0	66	0	0	0
GOLGA6L17P	0	0	0	0	0	0
GOLGA6L2	0	0	0	0	0	0
GOLGA6L22	247	3	5	472	37	79
GOLGA6L3	0	0	0	0	0	0
GOLGA6L4	0	0	0	0	0	0
GOLGA6L5P	0	0	0	0	0	0
GOLGA6L6	430	0	0	0	0	25
GOLGA6L9	0	0	0	0	2	27
GOLGA7	759	2266	3168	1012	2914	3802
GOLGA7B	0	0	0	0	81	0
GOLGA8A	0	0	1	0	329	0
GOLGA8B	3	1	0	4	0	20
GOLGA8CP	0	0	0	0	0	0
GOLGA8DP	0	0	0	0	0	0
GOLGA8EP	0	0	0	0	0	0
GOLGA8F	0	0	0	0	0	0
GOLGA8G	0	0	0	0	0	0
GOLGA8H	0	0	0	0	0	0
GOLGA8IP	0	0	1	0	7	0
GOLGA8J	0	0	0	0	0	0
GOLGA8K	0	0	0	0	0	0
GOLGA8M	0	0	0	0	0	0
GOLGA8N	0	0	70	0	0	0
GOLGA8O	0	0	0	0	0	0
GOLGA8Q	0	0	0	0	0	0
GOLGA8R	0	85	0	1	192	190
GOLGA8S	0	0	0	0	0	0
GOLGA8T	0	0	0	0	0	0
GOLGB1	376	1097	988	1476	2791	2668
GOLIM4	944	6260	7198	1193	10049	10302
GOLM1	394	3309	3794	1339	3655	3922
GOLPH3	695	3387	4085	855	5197	4867
GOLPH3L	3	1404	1254	602	1904	1650
GOLT1A	0	0	0	0	0	0
GOLT1B	578	4362	4764	924	4981	4864
GON4L	1416	1214	965	1046	1783	2355
GON7	128	1016	959	436	725	723
GOPC	668	1763	2119	682	2872	1912
GORAB	1	85	106	146	250	312
GORASP1	189	694	659	408	1206	974
GORASP2	896	3275	3745	1445	3121	2737
GOSR1	1697	4015	5443	2020	6725	6273
GOSR2	998	2751	2504	933	1829	2017
GOT1	159	1709	2079	1360	2979	3469
GOT1L1	0	0	0	0	0	0
GOT2	929	4717	4325	1952	2919	3486
GP1BA	0	92	1	794	1664	1187
GP1BB	0	0	0	0	0	0
GP2	168	0	6	0	0	7
GP5	0	1	0	0	0	0
GP6	121	0	5	4	5	1
GP9	0	0	0	0	0	0
GPA33	0	3	4	0	2	0
GPAA1	1639	1558	2771	1412	1906	1781
GPALPP1	387	685	1495	683	817	1049
GPAM	0	297	62	0	361	407
GPANK1	9	1256	1188	491	1310	1764
GPAT2	0	8	106	0	0	0
GPAT3	185	2009	1538	2424	3155	4502
GPAT4	5236	9437	8649	3934	9860	11249
GPATCH1	0	742	744	675	779	735
GPATCH11	314	1354	836	269	1241	1677
GPATCH2	8	534	303	1	744	570
GPATCH2L	1008	1608	1849	808	3420	2649
GPATCH3	1167	3676	3699	1074	3850	5950
GPATCH4	7802	8227	8297	953	9422	11022
GPATCH8	72	924	458	710	1531	1696
GPBAR1	0	403	287	210	83	172
GPBP1	1076	6151	4418	2756	9131	6496
GPBP1L1	4468	9723	7605	7250	12817	13099
GPC1	0	81	150	1	104	82
GPC2	0	0	0	0	1	0
GPC3	0	0	1	1	2	2
GPC3-AS1	0	0	0	0	0	0
GPC4	0	24	4	172	151	56
GPC5	0	0	0	0	0	0
GPC5-AS1	0	0	0	0	0	0
GPC5-AS2	0	0	0	0	0	0
GPC6	0	297	291	240	66	428
GPC6-AS1	0	0	0	0	0	0
GPC6-AS2	0	0	0	0	0	0
