gene_id	Comb5_DLL4_plus__CD144_plus__Cy0657_num_5_p2_Rep1	Comb5_DLL4_plus__CD144_plus__Cy0657_num_5_p2_Rep2	Comb5_DLL4_plus__CD144_plus__Cy0657_num_5_p2_Rep3	Comb5_DLL4__CD144__Cy0657__num_5_p2_Rep_1	Comb5_DLL4__CD144__Cy0657__num_5_p2_Rep_2	Comb5_DLL4__CD144__Cy0657__num_5_p2_Rep_3
GPR25	0	0	0	0	0	0
GPR26	0	0	0	0	0	0
GPR27	10	1	7	57	8	33
GPR3	9.78	40	14	21	4	28
GPR31	0	0	0	0	0	0
GPR32	0	0	0	0	0	0
GPR33	0	0	0	0	0	0
GPR34	0	0	0	0	0	0
GPR35	0	0	0	0	0	0
GPR37	32	15	11	145	76	80
GPR37L1	3.1	0	15.98	9.19	0	9.57
GPR4	24	157	65	8	17	25
GPR45	0	0	1.01	0	0	0
GPR50	0	0	0	0	0	0
GPR52	0	0	3	0	0	4
GPR55	0	0	0	0	0	0
GPR6	0	0	0	0	0	0
GPR61	0	0	0	0	0	0
GPR62	0	0	0	0	0	0
GPR63	2	1.02	22.2	117.01	64	130
GPR65	0	1	0	0	0	0
GPR68	0	0	0	0	0	0
GPR75	0	0	9.99	3	0	6
GPR78	0	0	0	0	0	0
GPR82	0	0	0	0	0	0
GPR83	7	0	4	3	0	0
GPR84	0	0	0	0	0	0
GPR85	7	37	54.88	53	24	27
GPR87	0	0	9	33	16	54
GPR88	0	0	0	0	0	0
GPR89A	67	98	137.74	177	91	97
GPRASP1	1.01	3.04	85.84	128.14	67.1	83.39
GPRASP2	198.99	195.96	289.16	513.86	404.9	474.61
GPRC5A	0	0	5.28	0	0	0
GPRC5B	378	474	691.95	96	92	95
GPRC5C	7	20	56	699	578.95	573.93
GPRC5D	10.66	0	0	0	0	0
GPRC6A	0	0	0	0	0	0
GPRIN1	0	1	0	4	0	0
GPRIN2	0	0	0	0	23	1
GPRIN3	134	245.68	604.17	102.04	55.62	77.1
GPS1	214	176	164	308	269	279
GPS2	501	1448.55	518.06	722.3	336	553
GPSM1	69	0	34	174	86.03	145
GPSM2	104	87	110	309.97	259	210
GPSM3	28	80	79	27	21	14
GPT	0	0	0	0	0	0
GPT2	42	26	85	501	395	408
GPX1	1446	1624	1399	607	688	726
GPX2	0	0	0	0	0	0
GPX3	26	53	13	41	95	111
GPX4	2003	2381.29	1623	790	1049	1071
GPX5	0	0	10	0	0	0
GPX6	0	0	0.98	0	0	0
GPX7	100	135	119	65	62	33
GPX8	748.06	1287.58	786.53	1040.13	843.88	974.34
GRAMD1A	310	263	379	158	113	163
GRAMD1B	85	84	78	87	18	30
GRAMD1C	0	0	3	23	28	2
GRAMD2	0	2	0	18	2	6
GRAMD3	8	21	16	61	27	21
GRAMD4	193	130	269.74	182	168	236
GRAP	81	102	111	0	15	7
GRAP2	7	17	28	34	23	12
GRASP	71	57	84	9	0	7
GRB10	627	732	1060	427	371	325.01
GRB14	0	0	7	0	3	3
GRB2	610.12	675.06	652.54	536	428.1	496.75
GRB7	0	3	0	0	2	2
GREB1	37.16	27.06	50.07	113.47	188.58	117.14
GREB1L	160	188	348	531	291	398
GREM1	0	2	3	848.1	648	738.47
GREM2	0	0	0	0	0	0
GRHL1	0	0	5	0	0	21
GRHL2	0	1	1	21	17	9
GRHL3	0	0	0	0	0	14
GRHPR	196	329	283	339	236	267
GRIA1	0	23	35	36	46	13
GRIA2	0.49	0	1.06	13.07	11.59	21
GRIA3	0	2.04	0	44	50	20
GRIA4	0	0	0	2	0	0
GRID1	0	1	0	0	0	0
GRID2IP	0	0	0	0	7	0
GRIFIN	0	0	0	0	0	0
GRIK1	0	0	2	0	0	0
GRIK2	0	2	8	137	32	41
GRIK3	0	0	1	0	0	1
GRIK4	3	0	6	7	0	5
GRIN1	0	0	3	0	6	0
GRIN2A	0	0	0	0	16	2
GRIN2B	0	0	0	0	0	0
GRIN2C	0	1.69	1.89	0	1.02	0.92
GRIN2D	0	2	0	0	0	0
GRIN3A	0	0	1	0	0	5
GRIN3B	0	0	0	0	0	0
GRINA	30	22	21	58	80	95
GRIP1	0	3	7	19	18	31
GRIP2	0	0	3	0	0	5
GRIPAP1	196	738	712	352	357	305
GRK1	0	0	0	0	0	0
GRK4	0	3	9	0	3	2
GRK5	192	388	567.02	196	155	185
GRK6	81	71	92	187	140	162
GRK7	0	35.03	1.01	4.21	0	4.94
GRM1	24.02	13.43	65.95	1.46	5.88	9.61
GRM2	0	0	0	0	0	0
GRM3	0	0	0	0	0	0
GRM4	0	65	82	0	0	6
GRM5	0	0	0	0	0	0
GRM6	0	0	0	0	0	0
GRM7	0	0	0	0	0	3
GRM8	0	2	3	170	112	152
GRN	630	881	889	477	414	340
GRP	0	0	0	0	0	0
GRPEL1	199	219	178	135	107	131
GRPEL2	32.45	29	52.36	46.88	32.67	45.62
GRPR	0	0	4	0	2	0
GRSF1	361	569	370	729	510.91	658
GRTP1	0	0	0	0	0	11
GRWD1	162.17	194.24	109.69	300.18	124.41	231.18
GRXCR1	0	0	0	0	0	0
GRXCR2	0	0	0	0	0	0
GSAP	44	87	143	96	18	10
GSC	0	0	0	18	2	5
GSC2	0	0	0	0	0	0
GSDMA	0	0	1.69	0	0	3.03
GSDMB	0	0	0	0	0	0
GSDMC	0	0	0	0	0	0
GSDMD	136	333	157.8	28	14	29
GSE1	74	36	127	144	114	168.37
GSG1	0	0	3	10	0	17
GSG1L	0	0	0	0	0	0
GSG1L2	0	0	0	0	0	0
GSG2	27.65	77.37	30.47	120.96	46.75	105.28
GSK3A	66	147	125.98	220	166	173.17
GSK3B	179	286	498.02	744	520.02	669.72
GSKIP	44	106	63	109	73	67.35
GSN	696.13	699	922	774	593	793
GSPT1	711.99	879.06	1233.07	2080.88	1667.56	1764.15
GSR	130.46	168.14	164.85	253.94	140.68	274.69
GSS	140	163	122	179	166	142
GSTA1	0	2	0	0	0	0
GSTA2	0	1	1	0	0	0
GSTA3	0	0	0	0	0	0
GSTA4	13	64	37	88	63	65
GSTCD	57.54	103.12	136.5	289.52	202.15	227
GSTK1	56	73	74	93	85	115
GSTM2	61.99	1	22.57	71.31	58.09	64.24
GSTM3	109	96	49	30	18	26
GSTM4	54	2.13	52.67	11.35	18.25	49.39
GSTO1	826.86	733	517	314.92	341.99	277
GSTO2	0	1	2	0	0	8.99
GSTP1	522	882	337	664.02	664	527
GSTT2	34	15.06	64.47	92.73	110.96	68.41
GSTZ1	89	68	43	49	96	64
GSX1	0	0	0	0	0	0
GSX2	0	0	0	0	0	0
GTDC1	52	28	160	156	87	200
GTF2A1	68.12	198	326.01	503	391.12	321.58
GTF2A1L	0	0	0	0	0	0
GTF2A2	300.58	475.02	230.31	277.35	243.13	157.72
GTF2B	295	129	175	169	110	114
GTF2E1	123	48	132	163	214	141
GTF2E2	399	584	429	525	526	538
GTF2F1	442.51	931.01	791	1369.62	953.02	1094.59
GTF2F2	178	345	331	425	417	368
GTF2H1	412	608	382	457	322	263
GTF2H2	148	121	134	182	88	140
GTF2H3	12	5	102	148	30	147
GTF2H4	53	82	56	145	91	144
GTF2H5	584	776	400	228	176	236
GTF2I	740	1326	1995.3	2151	1562	1713
GTF2IRD1	0	40	20	44	96	72
GTF3A	336	268	159	185	130	129
GTF3C1	222	326	566	884	610	747
GTF3C2	114	77	228	461	257	373
GTF3C3	139	246	371	397	255	285
GTF3C4	97	37	190.01	454	237	285
GTF3C5	188	128	189	484	238	405
GTF3C6	999	1656	887	1029	727	812.08
GTPBP1	62.81	153.27	99.04	189.07	137.27	159.11
GTPBP10	28	74	72.29	60	68	85
GTPBP2	236	319	366	271	200	252
GTPBP3	10	28	34	15	34	37
GTPBP4	314	271	475.76	695	573.31	562.87
GTPBP6	0	35	101	77	54	69
GTPBP8	124	228	222.92	276	248	193
GTSCR1	0	0	0	0	0	0
GTSE1	45.61	12.54	60.03	162.02	120.18	136.04
GTSF1	0	0	2.02	0	0	0
GTSF1L	0	0	0	0	0	0
GUCA1A	0	0	0	0	0	0
GUCA1B	0	0	0	0	0	0
GUCA1C	0	0	0	0	0	0
GUCA2A	0	0	0	0	0	0
GUCA2B	0	0	0	0	0	0
GUCD1	87	220	201	233	175	229.99
GUCY1A2	0	0	0	115	120	129
GUCY1A3	0	0	0	56	15	17
GUCY1B3	56	60	45	162	154	161
GUCY2C	0	0	0	0	9	0
GUCY2D	82	112	170	0	0	8
GUCY2F	0	0	0	0	0	0
GUF1	78.25	43.44	154.14	237.01	134.22	112.12
GUK1	242	289	177	128	127	144
GULP1	101	138	87	159	113	116
GUSBA	145.97	249.77	319.56	255.21	144.79	315.61
GXYLT1	601.62	1509.25	1625.32	2264.81	1616.64	1598.8
GXYLT2	0	0	0	11	7	19
GYG1	140	200	159.95	214.91	204.47	181.08
GYG2	227	436	369	288	228	296
GYLTL1B	0	0	0	0	0	14
GYPA	59	8	0	0	0	1
GYPC	31.22	57	37	91	43	28
GYS1	15	59	113	161	91	141
GYS2	0	0	0	0	0	0
GZF1	124	118	227.18	405	237	253
GZMA	0	0	0	0	0	0
GZMB	0	0	0	0	0	0
GZMH	0	0	0	0	0	0
GZMK	0	0	0	0	0	3
GZMM	0	0	0	0	2	0
H19	1	33	4	350	261	362
H1FX	141	142	213	262.79	298	351
H2AFB3	0	0	0	0	0	0
H2AFJ	359	334	206	217	213	222
H2AFX	257.25	248	185.17	361.95	500	468.68
H2AFY	689.05	1278.72	1045	1774	1137.38	1487.84
H2AFY2	13	13	23	317	302	457
H2AFZ	1027.82	1273.07	1153.21	1618.39	1347.56	1310.68
H2BFWT	0	0	0	0	0	0
H3F3A	1898.93	2403.74	1311.04	2669.69	1332.79	1783.76
H3F3B	1687.97	3288.11	1916.81	4702.2	3029.51	3206.24
H6PD	46.06	153.25	176.31	103.73	98.6	193.71
HAAO	0	0	0	6	0	7
HABP2	0	0	0	0	0	0
HABP4	448	1188	865	1466	1147	1289
HACD1	110	195.04	148.96	43	61	83
HACD2	6	0	68	16.33	9	32
HACD3	509.17	731.53	932.56	1681.94	1295.57	1491.56
HACD4	132.66	169.44	192.51	52.27	17.53	26.4
HACE1	259	205	496	602	349	392
HACL1	357	280	239	267	230	284
HADH	58	93	155	309	273	234
HADHA	1389.96	3065	2103	2596.98	1927	2159
HADHB	582	376	579	531	319	386
HAGH	188	125	193	96	79	84
HAGHL	0	0	1	0	0	0
HAL	0	0	0	0	0	0
HAMP	0	0	0	0	0	0
HAND1	0	2	1	329.04	313.19	290.58
HAND2	0	2	1	15	34.27	8
HAO1	0	0	0	0	0	0
HAO2	0	0	0	0	0	0
HAP1	0	1	3	5	6	2
HAPLN1	913	1064	1774.66	481	314	351
HAPLN2	0	0	0	0	0	0
HAPLN3	13	27	9	58	73	73
HAPLN4	0	2	2	0	0	6
HARBI1	18	5	18	16	30	7
HARS	71	337	232	487	334	327
HARS2	117	201	238.32	247	240	238
HAS1	0	0	0	0	0	0
HAS2	0	8	0	181	62	140
HAS3	0	2	4	64	17	26
HAT1	196	234	263	635	418	371
HAUS1	175	298	190	158	73	139
HAUS2	98.69	188.49	238.44	380.02	241.29	219.06
HAUS3	63.5	106.73	122.8	190.83	113.55	159.09
HAUS4	781	1048	977.42	802.05	718	628.22
HAUS5	33.73	48	24.62	36.32	18.16	55
HAUS6	33	62	104.02	336.26	320.01	277
HAUS7	12	26	19	21	19	30
HAUS8	22	74	70	219	141.79	183
HAVCR1	0	0	0	0	0	0
HAVCR2	0	0	6.35	0	16.21	0
HAX1	352	563	412	309.04	261	311
HBA1	0	0	4	0	0	0
HBA2	0	1	0	0	0	0
HBB	0.99	1	0	0	0	0
HBE1	16	4	2	1	0	3
HBEGF	302	419	347	456	275	335
HBG2	75	5	0	1	0	0
HBM	0	0	0	0	0	0
HBP1	499	371	649	416	139	281
HBQ1	0	0	0	0	0	0
HBS1L	606.43	657.21	1038.61	1661.09	1160.19	1169.79
HBZ	0	0	0	0	0	0
HCAR1	0	0	0	0	0	0
HCAR2	0	0	0	0	0	0
HCFC1	122	83	404.78	511	510.83	552.39
HCFC1R1	13	22	1	2	2	11
HCFC2	19	24	37	43	7	42
HCK	0	0	0	0	0	0
HCLS1	456	805	462	378	200	213
HCN1	0	0	0	15	0	15
HCN2	0	0	0	0	0	0
HCN3	16	0	34	13	0	10
HCN4	0	2	0	0	7	20
HCRT	0	0	0	0	0	0
HCRTR1	0	0	0	0	0	0
HCRTR2	0	0	2	0	0	0
HCST	0	0	0	0	0	0
HDAC1	986.82	1584.49	1598.87	1650.61	969.71	1321.99
HDAC10	15.29	13.01	48	17	22	9
HDAC11	1	0	0	40	17	9
HDAC2	2263	4059	2449.38	4080.96	3570	3165
HDAC3	132.33	310	287	522	371	420
HDAC5	83	65	140	73	104	121
HDAC6	10	61	157	115	93	160
HDAC7	413	655	708	303	269	326
HDAC8	145	245	289	556	398	422
HDC	12	2	0	0	0	0
HDDC2	281	372	163	309	201	160.2
HDDC3	106	132	101	97	62	94
HDGF	1314.02	2737	2057.03	4824	3303.02	3542.01
HDGFL1	0	0	0	0	0	0
HDHD2	239.77	337.53	342.39	494.96	227	336.21
HDHD3	9	19	12	11	6	8
HDLBP	2077	3611	4450.89	6458	3972	4951
HDX	21	86	25	78	12	48
HEATR1	128	219	386	954.01	682.06	832
HEATR3	121.23	257.62	218.29	384.95	233.03	320.74
HEATR4	0	0	1	0	0	0
HEATR5A	84.68	21.47	219.38	189.41	79.95	163.02
HEATR5B	20	126	208.94	278	94	178.03
HEATR6	145	128	210	215	152	208
HEATR9	0	0	0	0	0	0
HEBP1	151	262	253	135	125	101
HEBP2	253	349	118	128	188	164
HECA	102.69	188.98	339.63	205.31	120.99	150.61
HECTD1	565	693	1619	1785	1366	1363
HECTD2	18	27	41	109	44	75
HECTD3	321	476	575	258	149	228
HECTD4	40	33	184	174	108	171
HECW1	0	3	0	0	0	3
HECW2	97	71	332.99	104	8	69
HEG1	337	506.01	773.92	894.39	614.72	728.49
HELB	0	0	15.17	24	8	11
HELLS	241	219	314.99	949.01	459.11	664.99
HELQ	172	124	162	116	72	97
HELT	0	0	0	0	0	0
HELZ	75.67	104.03	297.42	334.01	174.68	220.63
HELZ2	14	20.68	39.58	34.9	17.08	17.08
HEMGN	0	1	1.99	0	0	0
HEMK1	39	6	47	83	60	51
HENMT1	5	30.16	3	1	8	17
HEPACAM	0	0	0	0	0	0
HEPACAM2	0	0	0	0	0	0
HEPH	74	212	112	294	245	202
HEPHL1	0	0	0	0	0	2
HEPN1	0	0	0	0	0	0
HERC1	91	291	627	740	409	479
HERC2	308.17	605.35	909.1	1257.84	634	866.15
HERC3	53	72	204	97	33	65
HERC4	295	358	685	567	449	437
HERC5	0	1	0	0	0	5
HERC6	13	0	0	0	0	0
HERPUD1	184	178	345.02	283	132	134
HERPUD2	146.51	275.8	230.13	128.73	124.21	97.63
HES1	70	202	117	167	66	98
HES2	26.42	18.99	21.68	20.93	25.9	38.73
HES3	0	0	0	0	0	0
HES4	0	0	3	53	46	56
HES5	0	0	0	0	0	0
HES6	26	0	13	1	0	2
HES7	0	0	0	0	0	0
HESX1	0	0	1	0	7	0
HEXA	328	266	348.99	268	204	315
HEXB	624	1095	755.96	464	358	282
HEXDC	8	25	54	19	14	1
HEXIM1	294.93	761.59	431.02	766.68	475.31	596.72
HEXIM2	0	0	14	2	32	16
HEY1	1986	3411	1933	2538.77	1964	1735
HEY2	0	5	3	43	63	41
HEYL	121	145.81	238	269	184	187
HFE	61.41	42.21	126.41	75.89	53.59	84.68
HFE2	19	0	0	0	0	0
HGD	0	0	0	0	0	0
HGF	1	2	0	30	18	26
HGFAC	0	0	0	0	0	0
HGH1	45	42	70	67	110	128
HGS	177	111	231	183	125	144
HGSNAT	67	149.57	348.01	367.28	207	221
HHAT	0	42	42	69	56	53
HHATL	0	0	0	0	0	0
HHEX	270.88	326	375	52	27	58
HHIP	0	0	0	0	28	29
HHIPL1	0	0	17	3	5	0
HHIPL2	0	1	0	0	0	0
HHLA1	0	0	0	0	0	0
HHLA2	0	0	7	7	15	16
HHLA3	0	0	0	0	0	0
HIBADH	215	285	190	279	171	244
HIBCH	174	119	303	282	150	296
HIC1	0	0	0	0	0	0
HIC2	13	37	83	236	151	165.63
HID1	141	244	354.01	6	28	28
HIF1A	1058.02	1187	2171.92	2097.32	1518	1450
HIF1AN	170.51	248.77	439.07	427.58	373.25	351.13
HIF3A	0	0	14	10	10	0
HIGD1A	1291	1651	1240	1350	983	952
HIGD1B	0	0	0	0	0	0
HIGD1C	0	0	0	0	0	0
HIGD2A	52	100	17	76	45	32
HILPDA	6.8	38.39	28.61	49.84	43.13	49.87
HINFP	35	68.11	112.9	115.78	45.04	107.19
HINT1	774	1301	606	556	248	367
HINT2	346	626	132	65	102	61
HINT3	16.18	114	106.99	73	62	82.99
HIP1	56	80	291	345.24	172	271
HIP1R	262	492	460.04	342.51	241	224
HIPK1	166.77	229	412	450	252	391
HIPK2	132	71	407.04	887.17	679	657.03
HIPK3	389	390	736	704.36	446	545
HIPK4	0	0	0	0	0	5
HIRA	87	249.1	230.13	264	255	312.97
HIRIP3	103	566	146	607	200	297.02
HIST1H1A	0	0	0	0	0	0
HIST1H1B	0	0	0	0	0	4
HIST1H1D	0	0	0	0	0	0
HIST1H1T	0	0	0	0	0	0
HIST1H2AA	0	0	0	0	0	0
HIST1H2AC	88	78	116.98	75	73	70
HIST1H2AD	0	0	3	0	0	0
HIST1H2AE	0	0	0	0	0	0
HIST1H2AJ	0	0	0	1	0	12
HIST1H2AK	0	0	0	0	0	0
HIST1H2BA	0	0	0	0	0	0
HIST1H2BD	0	0	0	0	0	0
HIST1H2BH	12.71	19.54	2.44	8.59	9.41	15.36
HIST1H2BJ	28.06	41	45.45	27.35	19	17
HIST1H2BK	144.1	116.52	113.93	81.49	17.32	98.5
HIST1H2BM	0	0	0	0	0	0
HIST1H2BO	0	0	4	0	0	0
HIST1H3D	20	0	3	0	0	5
HIST2H2AB	0	0	0	0	0	0
HIST2H2AC	0	16.36	0	0	0	3.34
HIST3H2A	0	1	0	0	0	0
HIST3H2BB	1.01	4.06	3.89	0.36	0	6.06
HIST3H3	0	0	0	7.97	0	0
HIVEP1	68	37	95	103	116	98
HIVEP2	0	43	91	119	55	83
HIVEP3	0	39	22	33	13	44
HJURP	168	181	223	455	249	365
HK1	1074	1583	2391	2591	1670	2011
HK2	55.94	67.24	89.39	432	338.03	217.89
HK3	0	0	0	0	8	0
HKDC1	0	0	0	0	0	0
HKR1	0	25	53	15	20	17
HLA-DQA1	0	0	0	0	0	0
HLCS	174	160	326	297	174	215
HLF	0	0	0	0	0	5
HLTF	74	319	317.61	438	290	276
HLX	76	48	115	50	35	13
HM13	399	287	424	573	472	576
HMBOX1	18	75	196	91	67	64
HMBS	96	32	29	102	117	162
HMCES	136	105	163	468	352	411
HMCN1	27	32	98	96.01	70	105
HMCN2	0	1	0	0	0	1
HMG20A	280	302	439	309	248	293.59
HMG20B	203	125	146	225	160	173
HMGA1	190.49	295.3	494.33	1007.81	884.73	1298.99
HMGA2	27	72	77	1495.85	998.03	1268.21
HMGB1	2675.39	4922.58	3304.74	7167.65	5162.97	6007.09
HMGB2	1527.12	4420.15	1558.39	7270.48	3877.66	4542.66
HMGB3	486.59	532.97	662.24	1683.27	1147.76	1124.99
HMGB4	0	0	0	0	0	0
HMGCL	221	279.33	301.86	265.83	140	175
HMGCLL1	0	0	1	4	0	0
HMGCR	2060.39	2642	3239.06	5606.92	4386	4460
HMGCS1	3896.03	7607.62	5877.01	10170.72	7511.71	7826.75
HMGCS2	0	0	1	9	10	0
HMGN1	15077.48	24681.72	11712.53	20220.99	12924.47	13949.2
HMGN3	1151.99	1070	822.77	794	750	516
HMGN4	229.37	361	229.08	402.09	403.98	366.65
HMGN5	910	4758.98	826.96	1145	700.38	749.38
HMGXB3	43	159	152	174	104	120
HMGXB4	93	142	222	478.99	319	289.99
HMHA1	5	136	87	149	141	154
HMMR	148	304	290.73	767	314	622
HMOX1	16	31	46	43	34	29
HMOX2	856	1330	1084.04	343	231	241
HMX1	0	0	0	0	0	4
HMX2	0	0	0	0	0	0
HMX3	0	0	0	0	0	0
HN1	132	244	199.04	273	290	298
HN1L	42	67	72	173	123	224
HNF1B	0	0	0	12	0	1
HNF4A	0	0	0	0	0	0
HNF4G	0	0	0	0	0	0
HNMT	58.61	54.77	102.68	98.59	63.35	50.18
HNRNPA0	177.82	268.53	227.75	573.75	322.42	447.02
HNRNPA1	1832.35	3925.65	3196.59	5729.6	4273.22	5049.39
HNRNPA1L2	0	0	0	0	0	0
HNRNPA2B1	10721.83	32843.29	18620.84	37152.26	19471.41	22381.04
HNRNPA3	1777.1	4373.21	3288.35	7408.37	4703.44	5079.45
HNRNPAB	867	2255	1669	3462.97	2406	2788.99
HNRNPC	3740.9	7639.65	3370.93	6890.39	4679.44	4643.38
HNRNPCL1	0	0	0	0	0	0
HNRNPD	1929	4248	3321.8	7520.08	6317.73	5806.34
HNRNPDL	3312.77	6653.73	5310.75	6951.1	4402.78	5125.89
HNRNPF	1058.23	1237.15	1777.59	2335.59	1639.17	1936.31
HNRNPH1	3351.62	7230.95	6781.86	12480.08	7457.67	9108.18
HNRNPH2	733.56	1675.54	1093.06	1416.18	902.49	960.16
HNRNPH3	2490.97	9304.16	4304.75	11854.59	5435.68	6771.56
HNRNPK	2918.33	4093	4159.63	6570.68	4233.03	5199.01
HNRNPL	906.86	1349	939	1527	1194.47	1286
HNRNPLL	165	268	281	385	240	351.94
HNRNPM	3309	9012.28	5348.14	11458.05	7664.84	8838
HNRNPR	1079	1601.94	2025.36	4840.39	3006.03	3627.86
HNRNPU	3157.1	5469.11	5319.18	11845.35	7520.03	8502.25
HNRNPUL1	497.68	511.16	1123.02	1663.75	1323.06	1397.08
HNRNPUL2	941	2133	1917	3285	1870	2272.69
HOGA1	0	8.66	12.61	3.09	11.31	8.05
HOMER1	43	126	90	344	159	256
HOMER2	8	30	15	97	83	75
HOMER3	367	400	293.92	87	56	82
HOMEZ	28.18	46.6	87.36	108.21	79.14	102.16
HOOK1	0	4	0	35	0	7
HOOK2	58	78	47	15	23	50
HOOK3	94.5	126.16	203.59	264.37	179.32	195.05
HOPX	244	552	226	34	11	3
HORMAD1	0	0	0	0	0	0
HORMAD2	0	0	0	0	0	0
HOXA1	32	1	9	2	14	8
HOXA10	0	0	0	1	5	1
HOXA11	30	0	3	0	0	0
HOXA13	1	0	0	0	0	0
HOXA2	0	0	0	0	0	0
HOXA3	0	0	0	6	7	6
HOXA4	0	0	0	0	0	7
HOXA5	0	4	2	18	18	22.75
HOXA6	0	0	0	0	0	0
HOXA7	0	1	0	45	25	66
HOXA9	0	0	1	20	24	18
HOXB1	0	0	0	0	0	0
HOXB13	0	0	0	0	0	0
HOXB2	12	22	12	16	36	16
HOXB3	18	5	23.99	31	12	32
HOXB4	3	66	13	4	0	4
HOXB5	0	5	35	12	3	1
HOXB6	71	275	106	34	56	81
HOXB7	40	54	25	36	28	32
HOXB8	3.14	3	9.65	116.75	106.85	61.62
HOXB9	0	11	3	229	170	180
HOXC10	0	0	0	9	12	5
HOXC11	0	0	0	0	0	0
HOXC12	0	0	0	0	0	0
HOXC13	0	0	0	0	0	0
HOXC4	0	2	0	0	0	1
HOXC5	0	0	0	0	0	0
HOXC6	0	0	0	9	15	24
HOXC8	0	1	0	41	72	35
HOXC9	0	0	0	10	1	1
HOXD1	0	0	0	0	0	0
HOXD10	0	0	0	0	0	0
HOXD11	0	0	0	0	0	0
HOXD12	0	0	0	0	0	0
HOXD13	0	0	0	0	0	0
HOXD3	0	0	0	2	0	0
HOXD8	0	0	0	0	0	0
HOXD9	0	0	0	0	0	0
HP	0	0	0	0	0	0
HP1BP3	234.48	206.43	467.3	703.28	392.33	533.99
HPCA	0	0	0	0	0	0
HPCAL1	211	256	298	134.15	97	140
HPCAL4	0	0	0	0	0	6
HPD	0	1	0	0	0	3
HPDL	2	1	0	12	12	1
HPGD	15	40	18	32	69	47
HPGDS	0	0	0	0	0	0
HPN	0	0	4	11	0	0
HPRT1	179	216	163	257	248	150
HPS1	25	34	141	42	6	53
HPS3	84	120	206	249	106	135
HPS4	16	164	152	232	156	188
HPS5	60.86	49.74	224.79	411.75	186.01	187.3
HPS6	41	141	67	108	98	54
HPSE	225.16	218.99	350.43	36.04	17.24	24.87
HPSE2	0	0	0	0	0	0
HPX	0	0	0	0	1	0
HR	0	0	0	0	0	0
HRAS	210	473	266	365	228	305
HRASLS	47	137	74	128	59.51	71
HRASLS2	0	0	0	0	0	0
HRASLS5	0	1	0	0	0	0
HRC	9	4.98	2	7	5	4
HRCT1	0	0	0	0	0	0
HRG	0	0	0	0	0	0
HRH1	42.18	4.56	9.55	17.4	18.61	7.93
HRH2	0	1	0	3	0	0
HRH3	0	0	0	0	0	0
HRH4	19.09	38.32	32.03	0	0	8.74
HRK	0	7.46	21.75	2.26	2.37	12.11
HRNR	0	0	0	0	0	0
HRSP12	136.98	164.45	128.78	149.41	73	105.35
HS1BP3	35	68	65	45	21	68
HS2ST1	196	92	338	581	332	424
HS3ST1	52	0	15	24	35	27
HS3ST2	0	0	0	0	0	0
HS3ST3A1	9	78	149	29	43	46
HS3ST4	0	0	0	5	6	0
HS3ST5	1	0	0	0	8	6
HS3ST6	0	0	0	0	0	0
HS6ST1	347	641	499	562	371.99	503
HS6ST2	0	1	1	103	68.89	22
HS6ST3	0	4	0	16	1	8
HSBP1	1962.98	3009.99	1506	1149	913	858
HSBP1L1	371	588	172	67	46	43
HSCB	149.75	262.19	42.25	118.05	52.3	46.06
HSD11B1	0	0	0	0	0	0
HSD11B1L	0	0	6.05	0	1	0
HSD11B2	19	1	32	9	0	10
HSD17B1	0	6	1	0	0	0
HSD17B10	392	660	403	549	395	431
HSD17B11	496	748	522.81	351	284	238
HSD17B12	706.96	1119	988	1106.92	826	782.16
HSD17B13	0	15.77	3.54	3.98	3	2
HSD17B14	9	13	19	6	16	13.44
HSD17B2	0	0	0	0	0	0
HSD17B3	0	0	0	0	0	0
HSD17B4	690	946	960.91	1044.74	627.46	723.98
HSD17B6	4	38	11	27	2	18
HSD17B7	474.17	964.06	581.55	666	417.83	531.05
HSD17B8	63	60	44	16	20	28
HSD3B2	0	0	0	0	0	0
HSD3B7	0	0	10.99	0	7	2
HSDL1	236.31	392.73	242	337.6	327.7	357.24
HSDL2	197.2	287.59	146.66	222.9	136.9	143.05
HSF1	43	138	205	132	135	157
HSF2	36	169	149	291	166	201
HSF2BP	5	0	4	0	6	9
HSF4	0	0	0	0	0	0
HSF5	0	0	0	6	2	4
HSH2D	2.05	3.99	7.68	28.6	3.56	4.26
HSP90AA1	279.31	845.38	685.12	1500.59	1053.06	1088.45
HSP90AB1	9336.23	18637.82	14795.54	37404.04	26293.37	27859.14
HSP90B1	8831.77	19189.61	16093.48	23468.27	15895.37	17735.25
HSPA12A	86	211	359	161	103	137
HSPA12B	83	117	126	32	5	5
HSPA13	72	28	237	608.98	297	498
HSPA14	1023	1721	1312	1950	1230.98	1297
HSPA2	37	47	11	41	74	72.98
HSPA4	1541	1982.84	2295.01	4426.64	2557.88	2897.87
HSPA4L	0	0	27	67	105	130
HSPA5	6000.26	8293.97	9374.27	17587.91	13942.82	15169.83
HSPA6	10	0	13	5	3	0
HSPA8	3933.68	5244.11	4601.2	8323.79	5941.9	6514.52
HSPA9	1706.19	2335.41	2736.29	5489.91	3663	4071.11
HSPB1	96	192	90	15	23	21
HSPB11	56	65	62	24	36	50
HSPB2	0	0	0	0	0	0
HSPB3	0	0	2	0	0	0
HSPB6	0	0	2	0	0	1
HSPB7	0	0	0	0	3	9
HSPB8	4	18	13	21	30	42
HSPB9	0	0	0	0	0	0
